"id","programName","programDescription","programType","targetRace","workoutDay","workoutTitle","sessionType","garminSport","exerciseName","exerciseDetails","garminExerciseCategory","garminExerciseName","weightKg","restSeconds","sets","reps","runType","runDistance","runPaceZone","runDescription","runEffortLevel","noIntervals"
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","Note · Upper Heavy","Min 6 h after AM.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","A Push Press - work to heavy single","0-1 RIR · 5 min cap","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","B Push Press - back-off","3 x 3 @ 90%","","","","","3","3","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","C Weighted Pull-Up or Heavy Row","4 x 5 · 2 RIR","","","","","4","5","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","D DB Bench Press (12.5 kg)","4 x 20","","","12.5","","4","20","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","Note","Five minutes including warm-up, exactly as the Strength Zone runs it. Rehearse the ramp, not just the lift.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","Note · Fuel and hydration","Pre-AM: 30-40 g carbohydrate, 60-90 min before.
Between: Inside 60 min: 1.0-1.5 g/kg carbs plus 30-40 g protein. Non-negotiable on a double day.
Post-PM: 30-40 g protein plus 0.5-1.0 g/kg carbs within two hours.
Daily macros: Day: carbs 5-6 g/kg protein 1.8-2.2 g/kg
Hydration: AM: sweat rate x 0.7 · PM: sweat rate x 0.9
Electrolytes: AM run if over 60 min or warm.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","Note · Recovery","Moderate mechanical · moderate central
Sleep is the intervention. You have moved twice today, so more movement is not more recovery. Tomorrow is ski: trunk and lats, legs left alone.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","Note · Log today","- Fastest and slowest interval pace, and the gap between them
- Push press top set and RIR
- How the legs felt in the PM session","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","64","PM — Upper Heavy","strength","STRENGTH_TRAINING","Note · Day at a glance","Session: 3 km Specific Run + Upper Heavy
Type: Run + Upper strength
Shape: Double — the AM and PM sessions need six hours between them
Relative load: High","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Ski Intervals · Warm-up","5 min + strides","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Ski Intervals · Main","1 x 14 min + 1 x 8 at target competition pace, 3 min recovery between reps","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · Ski Intervals","Hold the pace to the end of every interval. A fast start followed by a fade trains the wrong thing - the zone scores total metres, not opening speed.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","strength","STRENGTH_TRAINING","Note · Grip Block","12 min.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","strength","STRENGTH_TRAINING","Grip Block · Farmer Carry (heavy)","3 x 40 m","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","strength","STRENGTH_TRAINING","Grip Block · Sandbag Bear-Hug Hold (30 kg)","3 x 45 s","","","30","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · Why this session","Holding target pace for twelve to fourteen minutes is what the Endurance Zone actually asks. These intervals make that duration feel routine.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · The number — 2 rows","MetCon X is bookended by rows, and they are the only elements where you control pace with real precision. Set off at an effort you could hold for the whole piece, since the opening row is where time is most easily overspent.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · Fuel and hydration","Pre: 30-50 g carbohydrate, 60-90 min before.
Post: 30-40 g protein plus 0.5 g/kg carbohydrate.
Daily macros: Day: carbs 4-5 g/kg protein 1.8-2.2 g/kg
Hydration: Session: sweat rate x 1.0
Electrolytes: if total session exceeds 60 min.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · Recovery","High metabolic · low mechanical
Hard work, little muscle damage. Active recovery helps here: twenty to thirty minutes of easy walking tonight. Legs should be fresh tomorrow.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · Log today","- Metres for each ski interval
- Drop from first interval to last, target under 3%
- Grip: farmer carry load, dead hang time","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","65","Ski Threshold + Grip","cardio","CARDIO_TRAINING","Note · Day at a glance","Session: Ski Threshold + Grip
Type: Ski erg + Grip
Shape: Single
Relative load: Moderate","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","AM — Easy Aerobic","cardio","RUNNING","Easy Aerobic","40-50 min","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","AM — Easy Aerobic","cardio","RUNNING","Note","Zone 2. Keep it genuinely easy - this afternoon is the most demanding session of your week.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","AM — Easy Aerobic","cardio","RUNNING","Note · Why this session","Maximal overhead, then a heavy squat, then a deadlift on erectors that are already taxed, all inside fifteen minutes. The sequence is a skill in itself, and today rehearses it exactly.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","AM — Easy Aerobic","cardio","RUNNING","Note · The standard - Sandbag carry distance","Thirty metres is fifteen out and fifteen back. Both feet must clearly pass the turn line. Individual athletes carry 30 m. Pairs carry 60 m with a changeover, and the second athlete must start from behind the designated line.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Note · Full Strength Sequence","15 min, timed.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","1RM Shoulder to Overhead (min 0-5)","warm-up included","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","2RM Back Squat (min 5-10)","warm-up included","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Deadlift warm-up (min 10-12)","2 min window","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Deadlift window 1 (min 12-13)","3 reps or singles · 1 min","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Rest (min 13-14)","1 min window","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Deadlift window 2 (min 14-15)","3 reps or singles · 1 min","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Note","Open window one at a weight you are ninety-five per cent confident of, since a miss costs half the component rather than the difference between two weights. Arrive warm, as five minutes per lift allows for two or three loaded singles and the attempt.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Note · Fuel and hydration","Pre-AM: 20-30 g carbohydrate, or fasted if you tolerate it.
Between: Inside 60 min: 1.0-1.5 g/kg carbs plus 30-40 g protein.
Post-PM: 40 g protein plus 1.0 g/kg carbs within two hours.
Daily macros: Day: carbs 5-6 g/kg protein 2.0-2.2 g/kg
Hydration: AM: sweat rate x 0.8 · PM: sweat rate x 1.0
Electrolytes: PM session. Dehydration cuts force and spinal stability.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Note · Recovery","Highest central load of the week
Complete rest tonight. After high central load, light cardio does not speed neural recovery; sleep, downregulation and food do. Tomorrow is rest for the same reason.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Note · Log today","- Back squat top set and RIR
- Deadlift - triple 1 / triple 2, each round
- The gap between the two triples","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","66","PM — Full Strength Sequence","strength","STRENGTH_TRAINING","Note · Day at a glance","Session: Easy Aerobic + Strength Sequence
Type: Aerobic + Lower strength
Shape: Double — the AM and PM sessions need six hours between them
Relative load: Highest","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note","Optional, ten to fifteen minutes: thoracic rotation, hip flexor lengthening, ankle dorsiflexion. Nothing that raises the heart rate. If it starts to feel like a session, stop.

Feeling good on a rest day is a sign the rest day is doing its job rather than a reason to add a session.

More progress tends to be lost to training through fatigue than to taking a day off.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","67","Complete Rest","cardio","GENERIC","Note · Why this session","Yesterday carried the heaviest central nervous system load of the week, and the weekend holds the most specific sessions. This day is part of the programme rather than a gap in it, and it is what allows Friday and Saturday to be productive.","","","","","","","","","","","",""
